id,Title,URL,Description,sentiment,confidence
12,Chinese economic reform - Wikipedia,https://en.wikipedia.org/wiki/Chinese_economic_reform,"Overview The reforms briefly went into stagnation after the 1989 Tiananmen Square protests and massacre, but were revived after Deng Xiaoping&#39;s southern tour in 1992.",neutral,0.8775038123130798
13,Automotive industry in China - Wikipedia,https://en.wikipedia.org/wiki/Automotive_industry_in_China,"SAIC ( Shanghai Automotive Industry Corporation, Chinese:上海汽车集团股份有限公司) is a Chinese state-owned automotive manufacturing company headquartered in Shanghai. It is controlled by the government of Shanghai. SAIC sells vehicles under a variety of brands.",neutral,0.9495934844017029
14,Tesla Woes Bolster Appeal of Top China EV Maker BYD: Tech Watch,https://www.bloomberg.com/news/articles/2023-10-30/tesla-woes-bolster-appeal-of-top-china-ev-maker-byd-tech-watch,"October 29, 2023 at 7:00 PM PDT. Listen. 4:19. Even as the supercharged rally in Tesla Inc. cools on weaker sales growth, expectations are ramping up for China’s top electric-vehicle maker BYD ...",positive,0.9477829337120056
15,"Big Tech Has a Water Problem. AI Is Making It Worse, Report Says.",https://www.barrons.com/articles/tech-ai-stocks-water-esg-microsoft-meta-alphabet-42a2b191,"Oct 30, 2023, 2:30 am EDT. Artificial intelligence is a gamechanger. It’s also a water guzzler. Continue reading this article with a Barron’s subscription. Artificial intelligence models have ...",neutral,0.8030776381492615
16,Jio won&#39;t raise tariff as telcos plan price hike - BEAMSTART,https://beamstart.com/news/jio-wont-raise-tariff-as-16986313528562,"News Summary: Reliance Jio, a major player in the telecom industry, has announced that it will not increase consumer <b>tariffs</b>, even with the introduction of 5G <b>technology</b>. The company aims to provide affordable accessibility to over 240 million subscribers who still use 2G networks. Reliance Jio&#39;s focus will be on customer acquisition and delivering a superior customer experience, rather than ...",positive,0.8529739379882812
17,India ‘surprised’ world with development of indigenous 4G/5G tech in ...,https://telecom.economictimes.indiatimes.com/news/policy/india-surprised-world-with-development-of-indigenous-4g/5g-tech-in-short-time-dot-secy/104801260,"N.K Goyal, Chairman Emeritus of the Telecom Equipment Manufacturers Association (TEMA) said that India is now gaining prominence as a telecom <b>technology</b> leader with its 4G and 5G stake, lowest <b>tariff</b> and fastest 5G rollout. Published On Oct 29, 2023 at 05:31 PM IST Be the first one to comment. Comment Now",positive,0.613750696182251
18,Layoffs at VW&#39;s Cariad further delay software launch in ... - TechCrunch,https://techcrunch.com/2023/10/29/layoffs-at-vws-cariad-further-delay-software-launch-in-porsche-audi-models/,"The layoffs will further delay the launch of VW’s software architecture 1.2 by 16 to 18 months. The software 1.2. platform, which is being developed for the and the , was originally scheduled ...",negative,0.9544126987457275
19,"Stocks to Watch: RIL, Maruti Suzuki, Ultratech, AU SFB, Cipla ... - Mint",https://www.livemint.com/market/stock-market-news/stocks-to-watch-ril-maruti-suzuki-ultratech-au-sfb-cipla-idfc-first-bank-11698627132117.html,"HCL <b>Technologies</b> share price; 1,268.55 3.01%; State Bank Of India share price; 561 2.53%; ... Adani Enterprises: Despite a warning by the airport <b>tariff</b> regulator on unapproved <b>tariff</b>, ...",neutral,0.6457030177116394
20,"Global foray an option under evaluation, leverage Rs 75k cr USOF for ...",https://www.journeyline.in/newsdet.aspx?q=263320,"30/10/2023 new delhi, oct 29: After success in India, telecom major Reliance Jio sees global foray as an option which is continuously under evaluation at the company, a senior company official said.",positive,0.9140964150428772
21,What to expect from Apple’s ‘scary fast’ event | CNN Business,https://edition.cnn.com/2023/10/29/tech/what-to-expect-from-apples-scary-fast-event/index.html?ref=biztoc.com,"Apple is set to host its second product event of the season, a month after introducing its new iPhone 15 lineup. The event, which is online-only, will kick off on Monday at 8:00 p.m. ET/5:00 p.m ...",neutral,0.9179606437683105
22,"X, formerly Twitter, launches two new Premium tiers",https://www.thedailystar.net/tech-startup/news/x-formerly-twitter-launches-two-new-premium-tiers-3456076,"<b>Tech</b> &amp; Startup. X, formerly Twitter, launches two new Premium tiers. <b>Tech</b> &amp; Startup Desk. Sun Oct 29, 2023 03:15 PM Last update on: Sun Oct 29, 2023 06:03 PM",neutral,0.9393887519836426
23,Hi-tech Pipes shares jump 4% after strong Q2 performance,https://www.businesstoday.in/markets/company-stock/story/hi-tech-pipes-shares-jump-4-after-strong-q2-performance-403751-2023-10-30,SUMMARY. Hi-<b>Tech</b> Pipes shares rise 4% after strong Q2 numbers. It reported highest ever quarterly and half yearly revenue. Shares of Hi-<b>tech</b> Pipes Ltd extended their gains during the trading ...,positive,0.9529082775115967
24,AI Job Openings Dry Up in UK Despite Sunak’s Push on Technology,https://www.bloomberg.com/graphics/2023-10-reed-jobs-report-england-ai-jobs-decline/,"Sunak has said he wants the UK to lead in the development of AI, calling it the “defining <b>technology</b> of our time.”. But in England, the number of AI job postings in the three months to ...",negative,0.8828513622283936
25,reliance jio will not increase its tariff - Tech news hindi - Reliance ...,https://www.livehindustan.com/gadgets/story-reliance-jio-will-not-increase-its-tariff-8910639.html,"reliance jio will not increase its <b>tariff</b> - <b>Tech</b> news hindi - Reliance Jio का बड़ा फैसला, करोड़ों यूजर्स के लिए जबर्दस्त गुड न्यूज , गैजेट्स न्यूज Hindi News गैजेट्स Reliance Jio का बड़ा फैसला, करोड़ों यूजर्स के लिए जबर्दस्त गुड न्यूज Reliance Jio का बड़ा फैसला, करोड़ों यूजर्स के लिए जबर्दस्त गुड न्यूज",neutral,0.7515890002250671
26,"Brokers’ take: Analysts mixed on Sheng Siong’s catalysts, but positive ...",https://www.businesstimes.com.sg/companies-markets/brokers-take-analysts-mixed-sheng-siongs-catalysts-positive-fy2024,"DBS Group Research and Phillip Securities have lowered their target prices on Sheng Siong, while RHB has raised its target price. They remain mixed on the grocer group’s valuations, but optimistic on its FY2024 growth prospects amid potential for new store openings. Read more at The Business Times.",negative,0.8821642994880676
27,DIMO Agribusinesses and Mahindra Tractors introduce 50 HP ... - The Island,https://island.lk/dimo-agribusinesses-and-mahindra-tractors-introduce-50-hp-mahindra-yuvo-tech-585-tractor/,"2023/10/30 DIMO Agribusinesses, in collaboration with its steadfast partner Mahindra Tractors, has recently unveiled the state-of-the-art Mahindra Yuvo <b>Tech</b>+ 585 tractor, boasting 50 HP, to serve the needs of the Sri Lankan farming community.",positive,0.8594393134117126
28,"MegaFon, Beeline and Tele2 cancel paid Internet distribution to device ...",https://gadgetonus.com/hot-news/136566.html,"Emma - October 30, 2023 1 0 The Federal Antimonopoly Service of Russia reported that three operators are removing fees for Internet distribution. MegaFon has already done this from October 23 on all <b>tariffs</b>. Over the course of the month, we may observe <b>technical</b> changes due to the cancellation of options.",negative,0.881747305393219
29,UK drivers make claims of ‘incredibly scary’ malfunctions with electric ...,https://www.theguardian.com/technology/2023/oct/29/uk-drivers-make-claims-of-incredibly-scary-malfunctions-with-electric-cars,"Miles Brignall Sun 29 Oct 2023 11.30 EDT Last modified on Sun 29 Oct 2023 11.32 EDT An electric car owner has claimed her vehicle’s autopilot engaged without warning and accelerated to 65mph,...",negative,0.923015832901001
30,Standard Chartered-owned crypto firm Zodia launches in Hong Kong - CNBC,https://www.cnbc.com/2023/10/30/standard-chartered-owned-crypto-firm-zodia-launches-in-hong-kong.html,"Zodia Custody, the crypto security firm owned by British banking giant Standard Chartered, is<b> launching</b> its services in Hong Kong, the company told CNBC exclusively. It marks the latest push for ...",neutral,0.7328058481216431
31,Korea Investment Partners is the latest Korean VC firm to launch a ...,https://techcrunch.com/2023/10/29/kipsea/,"Comment Image Credits: FrankRamspott / Getty Images (Image has been modified) More South Korean investors are putting money into Southeast<b> Korea</b> startups, creating an “investment corridor” between...",positive,0.7311010360717773
32,"Xiaomi launches home-grown cross-device system with HyperOS, as US ...",https://www.bangkokpost.com/life/tech/2674386/xiaomi-launches-home-grown-cross-device-system-with-hyperos-as-us-sanctioned-huawei-moves-further-from-googles-android,<b>TECH</b> GURU EAT TRAVEL JOIN WATCH STUFF HOROSCOPE DEALS LEARNING MULTIMEDIA VIDEO PHOTOS PODCAST,neutral,0.888177752494812
33,Apple Scary Fast Event Live Updates: All new M3-chip powered MacBooks ...,https://economictimes.indiatimes.com/magazines/panache/tech-and-gadgets/apple-scary-fast-event-live-updates-new-imac-macbook-launch-live-30-oct-2023/liveblog/104808694.cms,"Apple is set to host a new product <b>launch</b> event, a month after introducing its iPhone 15 line-up. The event&#39;s tagline — &#39;scary fast&#39; — is an apparent nod to the likely unveiling of its next-generation silicon chip, M3, as well as Halloween. The company is also expected to show off new MacBooks &amp; iMacs boasting of the new powerful chipset.",neutral,0.7687610387802124
34,Brinc and Hatcher+ Team Up to Supercharge Climate Tech Startups,https://www.prnewswire.com/apac/news-releases/brinc-and-hatcher-team-up-to-supercharge-climate-tech-startups-301969984.html,"<b>HONG KONG,</b> Oct. 30, 2023 /PRNewswire/ -- Brinc, a leading global venture accelerator, and Hatcher +, an award-winning, data-driven VC, have announced their intention to identify, invest in, and ...",positive,0.7701917886734009
35,Brinc and Hatcher+ Team Up to Supercharge Climate Tech Startups,https://moneycompass.com.my/2023/10/30/brinc-and-hatcher-team-up-to-supercharge-climate-tech-startups/,"HONG KONG, Oct. 30, 2023 /PRNewswire/ — Brinc, a leading global venture accelerator, and Hatcher+, an award-winning, data-driven VC, have announced their intention to identify, invest in, and support the growth of 300 new climate <b>tech</b> startups driving innovation over the next three years. Brinc and Hatcher+ Team Up to Supercharge Climate <b>Tech</b> ...",positive,0.8005895614624023
36,Mandiri Capital Indonesia and early-stage VC Investible prepare to ...,https://www.fnarena.com/index.php/2023/10/30/mandiri-capital-indonesia-and-early-stage-vc-investible-prepare-to-launch-new-global-climate-tech-fund/,"<b>Launched</b> in 2021, Investible’s Climate <b>Tech</b> Strategy has already reviewed over 3,200 opportunities across 20 countries and invested in 19 early-stage companies to date through Investible’s Australian Climate <b>Tech</b> Fund including its recently announced lead investment in the battery recycling startup Renewable Metals, ...",neutral,0.5511819124221802
37,Apple M3 chip tipped to launch in 3 variants; Know all about it - HT Tech,https://tech.hindustantimes.com/tech/news/apple-m3-chip-tipped-to-launch-in-3-variants-know-all-about-it-71698632030236.html,"Therefore, we&#39;re only expecting to see three variants of the<b> M3</b> chip - M3,<b> M3</b> Pro, and<b> M3</b> Max. 1.<b> M3</b> - As per Gurman, the base<b> M3</b> chipset would feature 8 CPU cores, with 4 high-performance and 4 efficiency cores. Moreover, it could feature as many as 10 GPU cores, which is the same as M2, but could offer improved memory configurations, getting ...",positive,0.5236232280731201
38,Brinc and Hatcher+ Team Up to Supercharge Climate Tech Startups,https://www.brinc.io/blog/brinc-and-hatcher-team-up-to-supercharge-climate-tech-startups/,"October 30, 2023 Brinc Tags : Climate <b>Tech</b> Brinc, a leading global venture accelerator, and Hatcher+, an award-winning, data-driven VC, have announced their intention to identify, invest in, and support the growth of 300 new climate <b>tech</b> startups driving innovation over the next three years.",positive,0.7800495624542236
39,Layoffs at VW&#39;s Cariad further delay software launch in ... - TechCrunch,https://techcrunch.com/2023/10/29/layoffs-at-vws-cariad-further-delay-software-launch-in-porsche-audi-models/,"The layoffs will further delay the <b>launch</b> of VW’s software architecture 1.2 by 16 to 18 months. The software 1.2. platform, which is being developed for the and the , was originally scheduled ...",negative,0.9564119577407837
40,"HSI opens down 173 pts at 17,225; TEH down 42 pts at 3,763",https://www.etnet.com.hk/www/eng/futures/futures_news_detail.php?newsid=ETE33103023,"30/10/2023 09:21 HSI opens down 173 pts at 17,225; TEH down 42 pts at 3,763 [ET Net News Agency, 30 October 2023] The Hang Seng Index opened down 173 points, or 1% to 17,225; with market turnover of HK$1.88b. The Hang Seng China Enterprises Index opened down 63 points, or 1.1% to 5,915; the Hang Seng <b>TECH</b> Index opened down 42 points, or 1.1%",negative,0.9725790619850159
41,"HSIF opens dn 180 pts to 17,230. HHI dn 74 pts to 5,907- ET Net",https://www.etnet.com.hk/www/eng/futures/futures_news_detail.php?newsid=ETE33103022,"HHI dn 74 pts to 5,907. [ET Net News Agency, 30 October 2023] HSI futures opened down 180 points to 17,230. HSCEI futures fell 74 points to 5,907. The Hang Seng <b>Tech</b> Index futures fell 47 points ...",negative,0.9723784923553467
42,"Asia stocks dip on Middle East, central bank meetings | Reuters",https://www.reuters.com/markets/global-markets-wrapup-1-pix-2023-10-30/,"The sharp rise in market borrowing costs has convinced analysts the Federal Reserve will stand pat at its policy meeting this week, with futures implying a 97% chance of <b>rates</b> staying at 5.25-5.5%.",positive,0.6078558564186096
43,Technical Analysis GBPUSD to | Currency pair GBPUSD,https://www.teletrade.org/analytics/market-research/technical-analysis/gbpusd/date-30-10-2023,"After they are released, the <b>exchange</b> <b>rate</b> may change dramatically. See the economic calendar to learn the frequency of releases of such information. Forex <b>technical</b> analysis uses information about <b>exchange</b> <b>rate</b> fluctuations over different time periods. Future <b>exchange</b> <b>rates</b> are forecast based on past or current data on <b>exchange</b> <b>rate</b> fluctuations.",neutral,0.814431369304657
44,Nasdaq still optimistic despite longer rate hikes - Manila Bulletin,https://mb.com.ph/2023/10/30/nasdaq-still-optimistic-for-2024-economy-despite-longer-rate-hikes,"Nasdaq, the <b>technology</b> analytics firm that powers the world&#39;s leading stock exchanges including the US and the Philippine Stock <b>Exchange</b> (PSE), said its forecast for 2024 for the capital markets here and abroad has remained optimistic even as the US grapples with <b>rate</b> hikes and the world reels from the Israel-Hamas conflict.",positive,0.9094529747962952
45,Economy of China - Wikipedia,https://en.wikipedia.org/wiki/Economy_of_China,"China has an upper middle income, developing, mixed, socialist market economy, that incorporates industrial policies and strategic five-year plans. It is the world&#39;s second largest economy by nominal GDP, behind the United States, and the world&#39;s largest economy since 2016 when measured by purchasing power parity (PPP). Due to a volatile currency <b>exchange</b> <b>rate</b>, China&#39;s GDP as measured in ...",neutral,0.7094679474830627
46,1 VAULT to USD - Exchange - How much US Dollar (USD) is 1 Vault Tech ...,https://walletinvestor.com/converter/vault-tech/usd/1,We used 21.837747 International Currency <b>Exchange</b> <b>Rate</b>. We added the most popular Currencies and CryptoCurrencies for our Calculator. ... Currency Converter by Date - Historical <b>Exchange</b> <b>Rate</b> Graph of change in 1 Vault <b>Tech</b> to US Dollar. Changes in the value of 1 Vault <b>Tech</b> in US Dollar. For the week (7 days) Date Day 1 VAULT to USD Changes,neutral,0.93153977394104
47,Missed BINANCE Don’t Missed OTX-Open Trade Exchange,https://techbullion.com/missed-binance-dont-missed-otx-open-trade-exchange/,"A New Paradigm: Features that Set OTX Apart. 1. Decentralized Governance: One of the standout features of OTX <b>Exchange</b> is its commitment to decentralization. Unlike centralized exchanges, where decisions are top-down, OTX leverages blockchain <b>technology</b> to involve the community in key decisions, giving users a true sense of ownership and control.",neutral,0.8112122416496277
48,2023 USDT to VAULT - Exchange - How much Vault Tech (VAULT) is 2023 ...,https://walletinvestor.com/converter/tether/vault-tech/2023,Currency Converter by Date - Historical <b>Exchange</b> <b>Rate</b> Graph of change in 2023 Tether to Vault <b>Tech</b> Changes in the value of 2023 Tether in Vault <b>Tech</b> For the week (7 days) For the month (30 days summary) For the year (365 days summary) Other Amounts,neutral,0.8927421569824219
49,"Sensex, Nifty fall in early trade on continuous foreign fund outflows ...",https://www.thehindu.com/business/markets/sensex-nifty-fall-in-early-trade-on-continuous-foreign-fund-outflows-sluggish-trend-in-global-markets/article67475547.ece,Equity benchmark indices declined in early trade on Monday (October 30) after a day&#39;s breather amid continuous foreign fund outflows and sluggish trends in global market. The 30-share BSE Sensex ...,negative,0.9733452796936035
50,Samsung Electronics Unveils Galaxy Z Flip5 Retro To Celebrate a Legacy ...,https://news.samsung.com/global/samsung-electronics-unveils-galaxy-z-flip5-retro-to-celebrate-a-legacy-of-innovation,"Samsung Electronics pays homage to the innovative design and features of SGH-E700 with the <b>release</b> of Galaxy Z Flip5 Retro, marking 20 years of <b>technical</b> advancement Samsung Newsroom&#39;s videos will no longer be supported on Internet Explorer.",neutral,0.8328690528869629
51,What to expect from Apple’s ‘scary fast’ event | CNN Business,https://edition.cnn.com/2023/10/29/tech/what-to-expect-from-apples-scary-fast-event/index.html,"Apple is set to host its second product event of the season, a month after introducing its new iPhone 15 lineup. The event, which is online-only, will kick off on Monday at 8:00 p.m. ET/5:00 p.m ...",neutral,0.9179606437683105
52,"These Chinese tech stocks offer a &#39;lot of value,&#39; says Dan Ives, tech ...",https://www.cnbc.com/2023/10/30/these-chinese-tech-stocks-offer-a-lot-of-value-says-dan-ives-tech-analyst.html,"There’s a ‘game of thrones’ in AI, but these China <b>tech</b> giants offer real value, <b>tech</b> veteran says. Published Sun, Oct 29 20237:16 PM EDT. Amala Balakrishner @_amalabk.",neutral,0.8916422128677368
53,Samsung Galaxy S24 launch: When will it happen? Release month ... - HT Tech,https://tech.hindustantimes.com/mobile/news/samsung-galaxy-s24-launch-when-will-it-happen-release-month-likely-changed-71698652291769.html,"Updated on: Oct 30 2023, 13:28 IST View all Images Leaks also suggest that the Samsung Galaxy S24 series can feature generative AI capabilities. (Representative Image) (Unsplash) Samsung is gearing...",neutral,0.8449874520301819
54,New iOS 17 Features That Revitalise Your iPhone Experience,https://www.augustman.com/in/gear/tech/ios-17-new-features-for-iphone-users/,"The first <b>release</b> of iOS 17 delighted lots of iPhone users around the world but brought along a fair share of bugs as well. Moreover, Apple didn’t <b>release</b> all of the features at launch. ... Amritanshu lives and breathes <b>tech</b>, cars, Formula 1, space stuff and everything that delivers an adrenaline rush. Since 2016, he converted his favorite ...",neutral,0.8380085229873657
55,iQOO 12 series details officially confirmed ahead of it’s debut in ...,https://www.thetechoutlook.com/news/new-release/gadgets-release/mobile/iqoo-12-series-details-officially-confirmed-ahead-of-its-debut-in-china-on-november-7/,"iQOO 12 series details officially confirmed ahead of it’s debut in China on November 7 Mobile Rumored Gadgets By Estuti Bajpai On Oct 30, 2023 The smartphone brand iQOO has recently confirmed that it will be launching its highly anticipated iQOO 12 series on November 7 in the Chinese market.",neutral,0.8395185470581055
56,Gartner Says 50% of Critical Enterprise Applications Will Reside ...,https://www.gartner.com/en/newsroom/press-releases/2023-10-30-gartner-says-50-percent-of-critical-enterprise-applications-will-reside-outside-of-centralized-public-cloud-locations-through-2027,"STAMFORD, Conn., October 30, 2023 Gartner Says 50% of Critical Enterprise Applications Will Reside Outside of Centralized Public Cloud Locations Through 2027 Analysts to Discuss Cloud Computing &amp; Data Center Trends at Gartner IT Infrastructure, Operations &amp; Cloud Strategies Conference 2023, December 5-7 in Las Vegas",neutral,0.9403717517852783
57,2023-10-30 | NDAQ:MRNA | Press Release | Moderna Inc - Stockhouse,https://stockhouse.com/news/press-releases/2023/10/30/cepi-and-moderna-harness-mrna-technology-to-advance-100-days-mission,"CAMBRIDGE, MA / ACCESSWIRE / October 30, 2023 / The Coalition for Epidemic Preparedness Innovations (CEPI) and Moderna, Inc. (NASDAQ:MRNA) have entered into a strategic partnership that will harness Moderna&#39;s mRNA platform to accelerate the development of vaccines against viral disease outbreaks that threaten global health.",positive,0.8850113153457642
58,Green digitalisation: how software can help in achieving ESG ...,https://www.thetechoutlook.com/press-release/green-digitalisation-how-software-can-help-in-achieving-esg-environmental-ambitions/,"BUDAPEST, Hungary, Oct. 30, 2023 (GLOBE NEWSWIRE) — Companies are increasingly required to prepare ESG reports due to growing expectations from business partners, both domestically and internationally. We examined how a Hungarian software company Grape Solutions’ tool can help achieve ESG directives. ESG, a directive endorsed by the EU, encourages businesses of all sizes to […]",neutral,0.7339476943016052
59,StartAD and VentureSouq announce the 8th annual Angel Rising ... - ZAWYA,https://www.zawya.com/en/press-release/events-and-conferences/startad-and-venturesouq-announce-the-8th-annual-angel-rising-investor-education-symposium-on-climatetech-at-cop28-lgz28zdf,"The program includes two roundtables and one culminating conference at COP28. Abu Dhabi, UAE: startAD, the Abu Dhabi-based startup accelerator powered by Tamkeen and anchored at NYU Abu Dhabi (NYUAD), and VentureSouq, a MENA-based venture capital firm, have announced the 8th annual Angel Rising Investor Education Symposium, scheduled to take place from December 5 to 7 at COP28 under the theme ...",neutral,0.9007636904716492
60,"In industry first, GSK&#39;s PD-1 trial hits overall survival goal",https://www.fiercepharma.com/pharma/gsks-jemperli-prolongs-life-endometrial-cancer-trial-will-fda-expansion-come-next,"By Angus Liu Oct 30, 2023 2:00am GSK Jemperli PD-1/L1 endometrial cancer GSK&#39;s Jemperli has become the first cancer immunotherapy to show a significant benefit in prolonging patients&#39; lives in the...",positive,0.9236165881156921
